,xmin,ymin,xmax,ymax,score,label
0,3232.731201171875,3694.2861328125,3471.7705078125,3949.40087890625,0.6612067222595215,Tree
1,3406.867919921875,2998.459228515625,3763.3837890625,3375.2587890625,0.6602194309234619,Tree
2,2095.669921875,2800.0146484375,2545.10107421875,3340.1884765625,0.6047877669334412,Tree
3,2893.671630859375,3154.630126953125,3156.359130859375,3415.236572265625,0.5886988639831543,Tree
4,2558.736083984375,2591.417236328125,2845.240234375,2848.0517578125,0.5717975497245789,Tree
5,2880.8095703125,2769.203125,3145.170166015625,3009.759521484375,0.562740683555603,Tree
6,2506.1162109375,3120.27880859375,2872.162353515625,3499.458984375,0.5340251922607422,Tree
7,3742.00732421875,3265.181884765625,3994.0576171875,3586.3408203125,0.5121209621429443,Tree
8,2148.95263671875,3858.5595703125,2456.925537109375,3996.99462890625,0.5087299942970276,Tree
9,1965.603515625,3556.0546875,2320.072998046875,3875.930419921875,0.4940960705280304,Tree
10,2659.077392578125,2853.814453125,2909.08251953125,3116.00732421875,0.48473820090293884,Tree
11,3666.829833984375,3810.486328125,3892.848388671875,3993.2607421875,0.46901601552963257,Tree
12,2477.07080078125,3810.340576171875,2827.434326171875,3992.4765625,0.4532242715358734,Tree
13,2691.949462890625,3493.53173828125,2957.629150390625,3733.925537109375,0.44061651825904846,Tree
14,3480.74462890625,3503.0810546875,3821.23095703125,3882.241455078125,0.4397912919521332,Tree
15,1522.9010009765625,3758.824462890625,1931.8818359375,3994.488525390625,0.41359177231788635,Tree
16,2898.52587890625,3871.09765625,3150.5498046875,3995.28369140625,0.41356146335601807,Tree
17,2932.3046875,2064.376953125,3723.63671875,2800.076904296875,0.4120875298976898,Tree
18,3078.1298828125,3353.370849609375,3371.529541015625,3665.814453125,0.40299278497695923,Tree
19,3877.2744140625,3682.0751953125,3996.63916015625,3906.107177734375,0.37912482023239136,Tree
20,3488.651123046875,3873.608642578125,3694.28466796875,3997.39501953125,0.3622768819332123,Tree
21,2518.521728515625,3601.25,2768.375,3839.001953125,0.3498636782169342,Tree
22,3756.261962890625,1877.6925048828125,3997.399658203125,2198.62890625,0.32263603806495667,Tree
23,3790.770751953125,2662.489990234375,3997.420654296875,3012.905517578125,0.32019686698913574,Tree
24,2749.432861328125,2248.8662109375,2976.3017578125,2492.36376953125,0.3009500503540039,Tree
25,1256.4132080078125,3879.517578125,1563.4609375,3994.97900390625,0.29364728927612305,Tree
26,2892.411376953125,3686.5361328125,3082.39794921875,3869.1904296875,0.25057438015937805,Tree
27,2301.55029296875,3416.163818359375,2600.3544921875,3711.848388671875,0.24222016334533691,Tree
28,3201.23828125,2960.583251953125,3398.4921875,3153.671630859375,0.2325892150402069,Tree
29,3765.465087890625,2181.912109375,3990.072265625,2710.25927734375,0.20832973718643188,Tree
30,3301.419921875,2671.82373046875,3682.962890625,2957.6708984375,0.20231932401657104,Tree
31,4539.155578613281,3421.39013671875,4836.872253417969,3736.875244140625,0.7293108701705933,Tree
32,7175.732421875,2530.893310546875,7518.680908203125,2881.570068359375,0.7127669453620911,Tree
33,4320.063995361328,3738.146728515625,4680.485778808594,3998.503173828125,0.6878107190132141,Tree
34,6818.3310546875,906.9234619140625,7164.892578125,1268.734375,0.6858276724815369,Tree
35,7229.418701171875,2128.767333984375,7587.5009765625,2485.42529296875,0.6806089282035828,Tree
36,6439.227294921875,1801.0174560546875,6807.062255859375,2201.908447265625,0.6731022000312805,Tree
37,4941.391296386719,3694.578125,5256.89208984375,3986.110595703125,0.6437720656394958,Tree
38,6775.746826171875,2640.968017578125,7114.757568359375,2995.17626953125,0.6374002695083618,Tree
39,4000.6019312143326,3451.37548828125,4262.8885498046875,3863.859130859375,0.6232595443725586,Tree
40,6903.529052734375,1818.3070068359375,7287.797607421875,2231.45751953125,0.6227906346321106,Tree
41,6669.8955078125,1446.9501953125,6966.57275390625,1774.6571044921875,0.6094664931297302,Tree
42,4824.623046875,3130.385009765625,5176.0809326171875,3437.43896484375,0.5988419651985168,Tree
43,6088.833984375,1973.557861328125,6428.028564453125,2354.40771484375,0.5958696603775024,Tree
44,5229.0361328125,2887.53076171875,5491.359130859375,3168.723388671875,0.5918396711349487,Tree
45,5802.7132568359375,2735.29638671875,6706.910400390625,3552.20849609375,0.5893558859825134,Tree
46,4876.65234375,3433.476806640625,5156.48486328125,3685.92919921875,0.5743055939674377,Tree
47,6724.836669921875,525.4559326171875,6974.081787109375,822.7030639648438,0.5723288059234619,Tree
48,7219.774169921875,3739.809814453125,7603.012451171875,4000.0,0.5694975256919861,Tree
49,7665.859375,2772.919189453125,7962.45751953125,3093.250732421875,0.5676788091659546,Tree
50,4092.121124267578,2802.6220703125,4472.153015136719,3190.3125,0.5512626767158508,Tree
51,4000.0,2601.69482421875,4233.694976806641,2902.236083984375,0.5474566221237183,Tree
52,6898.072509765625,3705.48193359375,7228.53564453125,4000.0,0.5459023118019104,Tree
53,4523.797607421875,2577.171630859375,4855.938781738281,2903.176513671875,0.5207618474960327,Tree
54,7594.85888671875,1843.6375732421875,7864.02685546875,2101.6259765625,0.5156953930854797,Tree
55,7464.9326171875,717.9080200195312,7765.221435546875,1080.3515625,0.5011000633239746,Tree
56,4000.0,1906.40673828125,4500.718231201172,2448.740966796875,0.5008739233016968,Tree
57,4864.213195800781,2817.025390625,5165.556884765625,3124.32373046875,0.4896612763404846,Tree
58,7559.5068359375,1592.788330078125,7803.707763671875,1821.314208984375,0.48872995376586914,Tree
59,4513.6427001953125,3090.799560546875,4793.950927734375,3383.38037109375,0.4825660288333893,Tree
60,7857.458251953125,1731.76416015625,7994.7802734375,2005.24072265625,0.4677344262599945,Tree
61,6527.20068359375,3786.92919921875,6873.01806640625,3996.795654296875,0.4666890501976013,Tree
62,4680.013488769531,1499.6806640625,5155.7904052734375,2016.1495361328125,0.4571622908115387,Tree
63,7238.69677734375,466.9943542480469,7500.803466796875,709.5116577148438,0.453167200088501,Tree
64,7004.833740234375,1383.460693359375,7363.535400390625,1795.110595703125,0.45054519176483154,Tree
