img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,3449.589111328125,3173.532958984375,3990.211181640625,3897.53076171875,0.6614440083503723,Leonor Aspiazu RGB,1,0,3800,4000,7800,3719.900146484375,3535.5318603515625,3449.589111328125,6973.532958984375,3990.211181640625,7697.53076171875,3719.900146484375,7335.5318603515625,-79.57966720755613,-1.1509214513640347
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,713.9344482421875,1657.0281982421875,972.4575805664062,1943.9366455078125,0.5807313919067383,Leonor Aspiazu RGB,1,0,3800,4000,7800,843.1960144042969,1800.482421875,713.9344482421875,5457.0281982421875,972.4575805664062,5743.9366455078125,843.1960144042969,5600.482421875,-79.57993258919612,-1.1507615729016178
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,223.69012451171875,1529.1278076171875,485.2388610839844,1804.10205078125,0.5700253844261169,Leonor Aspiazu RGB,1,0,3800,4000,7800,354.46449279785156,1666.6149291992188,223.69012451171875,5329.1278076171875,485.2388610839844,5604.10205078125,354.46449279785156,5466.614929199219,-79.57997767564463,-1.150749237501587
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,1617.208251953125,1356.62841796875,1906.4796142578125,1630.8992919921875,0.5228356719017029,Leonor Aspiazu RGB,1,0,3800,4000,7800,1761.8439331054688,1493.7638549804688,1617.208251953125,5156.62841796875,1906.4796142578125,5430.8992919921875,1761.8439331054688,5293.763854980469,-79.57984784211055,-1.1507333099070411
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,1496.29931640625,843.3951416015625,1856.52099609375,1272.380615234375,0.5124402642250061,Leonor Aspiazu RGB,1,0,3800,4000,7800,1676.41015625,1057.8878784179688,1496.29931640625,4643.3951416015625,1856.52099609375,5072.380615234375,1676.41015625,4857.887878417969,-79.57985572354526,-1.150693145529363
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,613.08935546875,2097.973388671875,836.947021484375,2332.061767578125,0.5075358152389526,Leonor Aspiazu RGB,1,0,3800,4000,7800,725.0181884765625,2215.017578125,613.08935546875,5897.973388671875,836.947021484375,6132.061767578125,725.0181884765625,6015.017578125,-79.57994349133406,-1.1507997708007263
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,487.4141540527344,1899.509521484375,717.3331298828125,2145.065673828125,0.4978950023651123,Leonor Aspiazu RGB,1,0,3800,4000,7800,602.3736419677734,2022.28759765625,487.4141540527344,5699.509521484375,717.3331298828125,5945.065673828125,602.3736419677734,5822.28759765625,-79.57995480553579,-1.1507820114376466
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,3763.217529296875,503.0171203613281,3991.085693359375,949.8797607421876,0.486895352602005,Leonor Aspiazu RGB,1,0,3800,4000,7800,3877.151611328125,726.4484405517578,3763.217529296875,4303.017120361328,3991.085693359375,4749.8797607421875,3877.151611328125,4526.448440551758,-79.5796527007978,-1.150662604596906
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,1648.740234375,320.3153076171875,2250.220947265625,909.39306640625,0.4806003272533417,Leonor Aspiazu RGB,1,0,3800,4000,7800,1949.4805908203125,614.8541870117188,1648.740234375,4120.3153076171875,2250.220947265625,4709.39306640625,1949.4805908203125,4414.854187011719,-79.57983053225814,-1.1506523215944306
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,3686.384521484375,0.0,3996.369384765625,257.78790283203125,0.4618456959724426,Leonor Aspiazu RGB,1,0,3800,4000,7800,3841.376953125,128.89395141601562,3686.384521484375,3800.0,3996.369384765625,4057.7879028320312,3841.376953125,3928.8939514160156,-79.5796560010807,-1.1506075421353905
