img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat
Nestor Macias RGB_2_0_7600_4000_11600.png,3452.047607421875,2362.020263671875,3738.074951171875,2659.615234375,0.8106681108474731,Nestor Macias RGB,2,0,7600,4000,11600,3595.061279296875,2510.8177490234375,3452.047607421875,9962.020263671875,3738.074951171875,10259.615234375,3595.061279296875,10110.817749023438,-79.57632274851413,-2.1817551240842588
Nestor Macias RGB_2_0_7600_4000_11600.png,1478.4434814453125,515.9771728515625,2008.1612548828125,1094.51904296875,0.6951321363449097,Nestor Macias RGB,2,0,7600,4000,11600,1743.3023681640625,805.2481079101562,1478.4434814453125,8115.9771728515625,2008.1612548828125,8694.51904296875,1743.3023681640625,8405.248107910156,-79.57649434970912,-2.181593482485192
Nestor Macias RGB_2_0_7600_4000_11600.png,2038.578125,776.1373291015625,2377.252197265625,1138.199462890625,0.6850172281265259,Nestor Macias RGB,2,0,7600,4000,11600,2207.9151611328125,957.1683959960938,2038.578125,8376.137329101562,2377.252197265625,8738.199462890625,2207.9151611328125,8557.168395996094,-79.57645129436861,-2.181607880395254
Nestor Macias RGB_2_0_7600_4000_11600.png,2860.17431640625,1983.71337890625,3104.0234375,2258.44091796875,0.6557324528694153,Nestor Macias RGB,2,0,7600,4000,11600,2982.098876953125,2121.0771484375,2860.17431640625,9583.71337890625,3104.0234375,9858.44091796875,2982.098876953125,9721.0771484375,-79.57637955130855,-2.1817181872788765
Nestor Macias RGB_2_0_7600_4000_11600.png,1761.017333984375,1744.49365234375,2308.288330078125,2312.343505859375,0.6350226402282715,Nestor Macias RGB,2,0,7600,4000,11600,2034.65283203125,2028.4185791015625,1761.017333984375,9344.49365234375,2308.288330078125,9912.343505859375,2034.65283203125,9628.418579101562,-79.5764673504667,-2.1817094057674367
Nestor Macias RGB_2_0_7600_4000_11600.png,3115.673583984375,2135.456298828125,3460.35302734375,2534.635986328125,0.6252654790878296,Nestor Macias RGB,2,0,7600,4000,11600,3288.0133056640625,2335.046142578125,3115.673583984375,9735.456298828125,3460.35302734375,10134.635986328125,3288.0133056640625,9935.046142578125,-79.57635120243374,-2.1817384657181322
Nestor Macias RGB_2_0_7600_4000_11600.png,3679.679443359375,1946.3634033203125,3967.726806640625,2221.60107421875,0.6114374399185181,Nestor Macias RGB,2,0,7600,4000,11600,3823.703125,2083.9822387695312,3679.679443359375,9546.363403320312,3967.726806640625,9821.60107421875,3823.703125,9683.982238769531,-79.57630156043521,-2.1817146716906697
Nestor Macias RGB_2_0_7600_4000_11600.png,3483.23583984375,2694.40673828125,3810.904296875,3039.3046875,0.6025002002716064,Nestor Macias RGB,2,0,7600,4000,11600,3647.070068359375,2866.855712890625,3483.23583984375,10294.40673828125,3810.904296875,10639.3046875,3647.070068359375,10466.855712890625,-79.57631792889626,-2.1817888667966177
Nestor Macias RGB_2_0_7600_4000_11600.png,251.79872131347656,503.4707336425781,603.1510620117188,863.4830322265625,0.594653308391571,Nestor Macias RGB,2,0,7600,4000,11600,427.47489166259766,683.4768829345703,251.79872131347656,8103.470733642578,603.1510620117188,8463.483032226562,427.47489166259766,8283.47688293457,-79.57661628651528,-2.1815819418860567
Nestor Macias RGB_2_0_7600_4000_11600.png,1815.262451171875,1167.03173828125,2141.5859375,1504.8590087890625,0.5931499600410461,Nestor Macias RGB,2,0,7600,4000,11600,1978.4241943359375,1335.9453735351562,1815.262451171875,8767.03173828125,2141.5859375,9104.859008789062,1978.4241943359375,8935.945373535156,-79.57647256113498,-2.1816437781474556
Nestor Macias RGB_2_0_7600_4000_11600.png,2263.70166015625,1184.15283203125,2485.59423828125,1413.84033203125,0.584007978439331,Nestor Macias RGB,2,0,7600,4000,11600,2374.64794921875,1298.99658203125,2263.70166015625,8784.15283203125,2485.59423828125,9013.84033203125,2374.64794921875,8898.99658203125,-79.57643584335848,-2.1816402764072755
Nestor Macias RGB_2_0_7600_4000_11600.png,723.8535766601562,174.9047393798828,1126.8505859375,578.7184448242188,0.5739502310752869,Nestor Macias RGB,2,0,7600,4000,11600,925.3520812988281,376.8115921020508,723.8535766601562,7774.904739379883,1126.8505859375,8178.718444824219,925.3520812988281,7976.811592102051,-79.57657014858653,-2.1815528783598346
Nestor Macias RGB_2_0_7600_4000_11600.png,3756.11669921875,2317.32861328125,3996.3017578125,2687.208740234375,0.5698908567428589,Nestor Macias RGB,2,0,7600,4000,11600,3876.209228515625,2502.2686767578125,3756.11669921875,9917.32861328125,3996.3017578125,10287.208740234375,3876.209228515625,10102.268676757812,-79.57629669473155,-2.1817543138648
Nestor Macias RGB_2_0_7600_4000_11600.png,1036.9200439453125,1477.9808349609375,1275.36474609375,1760.833984375,0.5672361850738525,Nestor Macias RGB,2,0,7600,4000,11600,1156.1423950195312,1619.4074096679688,1036.9200439453125,9077.980834960938,1275.36474609375,9360.833984375,1156.1423950195312,9219.407409667969,-79.57654876141058,-2.181670642636416
Nestor Macias RGB_2_0_7600_4000_11600.png,2256.017333984375,5.830162048339844,2527.1845703125,268.33251953125,0.5665756464004517,Nestor Macias RGB,2,0,7600,4000,11600,2391.6009521484375,137.08134078979492,2256.017333984375,7605.83016204834,2527.1845703125,7868.33251953125,2391.6009521484375,7737.081340789795,-79.57643427233563,-2.1815301584542777
Nestor Macias RGB_2_0_7600_4000_11600.png,3796.362548828125,42.82455825805664,3997.5498046875,339.40869140625,0.5610854029655457,Nestor Macias RGB,2,0,7600,4000,11600,3896.9561767578125,191.11662483215332,3796.362548828125,7642.824558258057,3997.5498046875,7939.40869140625,3896.9561767578125,7791.116624832153,-79.57629477212646,-2.1815352795290837
Nestor Macias RGB_2_0_7600_4000_11600.png,2578.0517578125,4.768115043640137,3030.77978515625,231.10459899902344,0.5584326982498169,Nestor Macias RGB,2,0,7600,4000,11600,2804.415771484375,117.93635702133179,2578.0517578125,7604.76811504364,3030.77978515625,7831.104598999023,2804.415771484375,7717.936357021332,-79.57639601707687,-2.181528344030688
Nestor Macias RGB_2_0_7600_4000_11600.png,3332.560791015625,3044.347900390625,3662.8232421875,3418.14501953125,0.5563568472862244,Nestor Macias RGB,2,0,7600,4000,11600,3497.6920166015625,3231.2464599609375,3332.560791015625,10644.347900390625,3662.8232421875,11018.14501953125,3497.6920166015625,10831.246459960938,-79.57633177165518,-2.1818234011255724
Nestor Macias RGB_2_0_7600_4000_11600.png,695.412109375,667.70751953125,1068.071044921875,1050.71875,0.5534546375274658,Nestor Macias RGB,2,0,7600,4000,11600,881.7415771484375,859.213134765625,695.412109375,8267.70751953125,1068.071044921875,8650.71875,881.7415771484375,8459.213134765625,-79.57657418994124,-2.181598596901528
Nestor Macias RGB_2_0_7600_4000_11600.png,2437.089599609375,675.6107788085938,2712.115234375,961.7875366210938,0.5510614514350891,Nestor Macias RGB,2,0,7600,4000,11600,2574.6024169921875,818.6991577148438,2437.089599609375,8275.610778808594,2712.115234375,8561.787536621094,2574.6024169921875,8418.699157714844,-79.57641731371868,-2.181594757278755
Nestor Macias RGB_2_0_7600_4000_11600.png,3231.586181640625,6.664487838745117,3511.19921875,266.478271484375,0.544681966304779,Nestor Macias RGB,2,0,7600,4000,11600,3371.3927001953125,136.57137966156006,3231.586181640625,7606.664487838745,3511.19921875,7866.478271484375,3371.3927001953125,7736.57137966156,-79.57634347572393,-2.181530110123837
Nestor Macias RGB_2_0_7600_4000_11600.png,2500.20654296875,2184.326904296875,2810.892333984375,2512.03564453125,0.5297513008117676,Nestor Macias RGB,2,0,7600,4000,11600,2655.5494384765625,2348.1812744140625,2500.20654296875,9784.326904296875,2810.892333984375,10112.03564453125,2655.5494384765625,9948.181274414062,-79.57640981241518,-2.1817397105712666
Nestor Macias RGB_2_0_7600_4000_11600.png,362.5914306640625,13.67070198059082,635.8095092773438,279.0518798828125,0.5277119278907776,Nestor Macias RGB,2,0,7600,4000,11600,499.2004699707031,146.36129093170166,362.5914306640625,7613.670701980591,635.8095092773438,7879.0518798828125,499.2004699707031,7746.361290931702,-79.57660963975641,-2.1815310379410744
Nestor Macias RGB_2_0_7600_4000_11600.png,3532.845703125,3396.61181640625,3781.144287109375,3657.9189453125,0.4997831583023071,Nestor Macias RGB,2,0,7600,4000,11600,3656.9949951171875,3527.265380859375,3532.845703125,10996.61181640625,3781.144287109375,11257.9189453125,3656.9949951171875,11127.265380859375,-79.57631700916028,-2.1818514556655773
Nestor Macias RGB_2_0_7600_4000_11600.png,3826.214599609375,405.8929138183594,3997.2294921875,657.5199584960938,0.499437928199768,Nestor Macias RGB,2,0,7600,4000,11600,3911.7220458984375,531.7064361572266,3826.214599609375,8005.892913818359,3997.2294921875,8257.519958496094,3911.7220458984375,8131.706436157227,-79.57629340378377,-2.1815675581768743
Nestor Macias RGB_2_0_7600_4000_11600.png,1147.3529052734375,1166.2703857421875,1411.1336669921875,1419.8250732421875,0.4985561370849609,Nestor Macias RGB,2,0,7600,4000,11600,1279.2432861328125,1293.0477294921875,1147.3529052734375,8766.270385742188,1411.1336669921875,9019.825073242188,1279.2432861328125,8893.047729492188,-79.57653735373765,-2.181639712617903
Nestor Macias RGB_2_0_7600_4000_11600.png,3542.13671875,14.391274452209473,3795.0126953125,274.5884704589844,0.4959499537944793,Nestor Macias RGB,2,0,7600,4000,11600,3668.57470703125,144.48987245559692,3542.13671875,7614.3912744522095,3795.0126953125,7874.588470458984,3668.57470703125,7744.489872455597,-79.57631593607653,-2.181530860581518
Nestor Macias RGB_2_0_7600_4000_11600.png,3622.77587890625,1463.9534912109375,3969.107421875,1879.053955078125,0.4944078922271728,Nestor Macias RGB,2,0,7600,4000,11600,3795.941650390625,1671.5037231445312,3622.77587890625,9063.953491210938,3969.107421875,9479.053955078125,3795.941650390625,9271.503723144531,-79.57630413307153,-2.181675579949565
Nestor Macias RGB_2_0_7600_4000_11600.png,1194.0072021484375,22.308177947998047,1513.343994140625,361.06201171875,0.4839756488800049,Nestor Macias RGB,2,0,7600,4000,11600,1353.6755981445312,191.68509483337402,1194.0072021484375,7622.308177947998,1513.343994140625,7961.06201171875,1353.6755981445312,7791.685094833374,-79.57653045614768,-2.1815353334045735
Nestor Macias RGB_2_0_7600_4000_11600.png,3697.51123046875,3036.08740234375,3977.470947265625,3337.778076171875,0.4819553792476654,Nestor Macias RGB,2,0,7600,4000,11600,3837.4910888671875,3186.9327392578125,3697.51123046875,10636.08740234375,3977.470947265625,10937.778076171875,3837.4910888671875,10786.932739257812,-79.5763002827143,-2.18181920139048
Nestor Macias RGB_2_0_7600_4000_11600.png,2282.834228515625,2569.07080078125,2547.727783203125,2854.0244140625,0.4651833176612854,Nestor Macias RGB,2,0,7600,4000,11600,2415.281005859375,2711.547607421875,2282.834228515625,10169.07080078125,2547.727783203125,10454.0244140625,2415.281005859375,10311.547607421875,-79.57643207792172,-2.1817741478136394
Nestor Macias RGB_2_0_7600_4000_11600.png,323.2302551269531,258.19097900390625,598.6277465820312,502.0408935546875,0.4572402536869049,Nestor Macias RGB,2,0,7600,4000,11600,460.9290008544922,380.1159362792969,323.2302551269531,7858.190979003906,598.6277465820312,8102.0408935546875,460.9290008544922,7980.115936279297,-79.57661318634652,-2.1815531915217625
Nestor Macias RGB_2_0_7600_4000_11600.png,1407.0447998046875,253.3296813964844,1656.38720703125,510.9498291015625,0.4542633891105652,Nestor Macias RGB,2,0,7600,4000,11600,1531.7160034179688,382.13975524902344,1407.0447998046875,7853.329681396484,1656.38720703125,8110.9498291015625,1531.7160034179688,7982.139755249023,-79.57651395726863,-2.181553383324739
Nestor Macias RGB_2_0_7600_4000_11600.png,3324.967529296875,1491.2733154296875,3602.2880859375,1796.2757568359375,0.4511753618717193,Nestor Macias RGB,2,0,7600,4000,11600,3463.6278076171875,1643.7745361328125,3324.967529296875,9091.273315429688,3602.2880859375,9396.275756835938,3463.6278076171875,9243.774536132812,-79.57633492836145,-2.181672951977056
Nestor Macias RGB_2_0_7600_4000_11600.png,3732.3662109375,3627.586669921875,3980.3232421875,3875.175048828125,0.4460739493370056,Nestor Macias RGB,2,0,7600,4000,11600,3856.3447265625,3751.380859375,3732.3662109375,11227.586669921875,3980.3232421875,11475.175048828125,3856.3447265625,11351.380859375,-79.57629853556097,-2.1818726957154997
Nestor Macias RGB_2_0_7600_4000_11600.png,2326.635009765625,1692.7568359375,2672.94189453125,2033.543212890625,0.445645809173584,Nestor Macias RGB,2,0,7600,4000,11600,2499.7884521484375,1863.1500244140625,2326.635009765625,9292.7568359375,2672.94189453125,9633.543212890625,2499.7884521484375,9463.150024414062,-79.57642424667615,-2.1816937428048635
Nestor Macias RGB_2_0_7600_4000_11600.png,2131.687255859375,2091.662109375,2474.087158203125,2454.407958984375,0.4426575601100921,Nestor Macias RGB,2,0,7600,4000,11600,2302.88720703125,2273.0350341796875,2131.687255859375,9691.662109375,2474.087158203125,10054.407958984375,2302.88720703125,9873.035034179688,-79.57644249337595,-2.181732588752173
Nestor Macias RGB_2_0_7600_4000_11600.png,1373.4566650390625,903.4796142578124,1628.6932373046875,1148.4603271484375,0.4321478605270386,Nestor Macias RGB,2,0,7600,4000,11600,1501.074951171875,1025.969970703125,1373.4566650390625,8503.479614257812,1628.6932373046875,8748.460327148438,1501.074951171875,8625.969970703125,-79.57651679675337,-2.181614400912673
Nestor Macias RGB_2_0_7600_4000_11600.png,3750.665771484375,1017.1710205078124,3992.5390625,1435.3466796875,0.4180928468704223,Nestor Macias RGB,2,0,7600,4000,11600,3871.6024169921875,1226.2588500976562,3750.665771484375,8617.171020507812,3992.5390625,9035.3466796875,3871.6024169921875,8826.258850097656,-79.57629712164153,-2.1816333828492414
Nestor Macias RGB_2_0_7600_4000_11600.png,5.10982084274292,552.0321655273438,184.6744537353516,796.1934814453125,0.4164355397224426,Nestor Macias RGB,2,0,7600,4000,11600,94.89213728904726,674.1128234863281,5.10982084274292,8152.032165527344,184.6744537353516,8396.193481445312,94.89213728904726,8274.112823486328,-79.57664710672503,-2.181581054427986
Nestor Macias RGB_2_0_7600_4000_11600.png,2858.012451171875,262.0699157714844,3087.22021484375,521.5863037109375,0.4146114587783813,Nestor Macias RGB,2,0,7600,4000,11600,2972.6163330078125,391.82810974121094,2858.012451171875,7862.069915771484,3087.22021484375,8121.5863037109375,2972.6163330078125,7991.828109741211,-79.57638043004921,-2.1815543015171572
Nestor Macias RGB_2_0_7600_4000_11600.png,3218.315185546875,2598.658203125,3471.373046875,2856.457763671875,0.409877598285675,Nestor Macias RGB,2,0,7600,4000,11600,3344.8441162109375,2727.5579833984375,3218.315185546875,10198.658203125,3471.373046875,10456.457763671875,3344.8441162109375,10327.557983398438,-79.57634593596252,-2.1817756651616924
Nestor Macias RGB_2_0_7600_4000_11600.png,3458.243408203125,1910.154296875,3670.43603515625,2142.59130859375,0.4089676737785339,Nestor Macias RGB,2,0,7600,4000,11600,3564.3397216796875,2026.372802734375,3458.243408203125,9510.154296875,3670.43603515625,9742.59130859375,3564.3397216796875,9626.372802734375,-79.57632559545925,-2.1817092118834958
Nestor Macias RGB_2_0_7600_4000_11600.png,2540.626708984375,2013.828125,2800.462646484375,2237.552001953125,0.406785249710083,Nestor Macias RGB,2,0,7600,4000,11600,2670.544677734375,2125.6900634765625,2540.626708984375,9613.828125,2800.462646484375,9837.552001953125,2670.544677734375,9725.690063476562,-79.57640842281691,-2.18171862445772
Nestor Macias RGB_2_0_7600_4000_11600.png,2813.170654296875,2337.4521484375,3151.964599609375,2681.31689453125,0.3954014778137207,Nestor Macias RGB,2,0,7600,4000,11600,2982.567626953125,2509.384521484375,2813.170654296875,9937.4521484375,3151.964599609375,10281.31689453125,2982.567626953125,10109.384521484375,-79.5763795078698,-2.1817549882532816
Nestor Macias RGB_2_0_7600_4000_11600.png,1380.0880126953125,1238.6077880859375,1593.153076171875,1484.021240234375,0.39091956615448,Nestor Macias RGB,2,0,7600,4000,11600,1486.6205444335938,1361.3145141601562,1380.0880126953125,8838.607788085938,1593.153076171875,9084.021240234375,1486.6205444335938,8961.314514160156,-79.57651813623308,-2.181646182451776
Nestor Macias RGB_2_0_7600_4000_11600.png,2762.602294921875,829.378173828125,2957.52978515625,1029.48583984375,0.3891379535198211,Nestor Macias RGB,2,0,7600,4000,11600,2860.0660400390625,929.4320068359375,2762.602294921875,8429.378173828125,2957.52978515625,8629.48583984375,2860.0660400390625,8529.432006835938,-79.57639086000565,-2.181605251740177
Nestor Macias RGB_2_0_7600_4000_11600.png,2514.123046875,1387.5047607421875,2870.808349609375,1673.935546875,0.3874578773975372,Nestor Macias RGB,2,0,7600,4000,11600,2692.4656982421875,1530.7201538085938,2514.123046875,8987.504760742188,2870.808349609375,9273.935546875,2692.4656982421875,9130.720153808594,-79.57640639141137,-2.1816622374974477
Nestor Macias RGB_2_0_7600_4000_11600.png,986.3720092773438,922.1856079101562,1276.52587890625,1187.2783203125,0.3864681124687195,Nestor Macias RGB,2,0,7600,4000,11600,1131.4489440917969,1054.7319641113281,986.3720092773438,8522.185607910156,1276.52587890625,8787.2783203125,1131.4489440917969,8654.731964111328,-79.5765510497353,-2.1816171267671294
Nestor Macias RGB_2_0_7600_4000_11600.png,2640.86962890625,2560.708984375,2917.22216796875,2845.463134765625,0.3824221789836883,Nestor Macias RGB,2,0,7600,4000,11600,2779.0458984375,2703.0860595703125,2640.86962890625,10160.708984375,2917.22216796875,10445.463134765625,2779.0458984375,10303.086059570312,-79.57639836808515,-2.1817733458891135
Nestor Macias RGB_2_0_7600_4000_11600.png,2158.65869140625,1433.690185546875,2387.8046875,1663.3690185546875,0.3817068636417389,Nestor Macias RGB,2,0,7600,4000,11600,2273.231689453125,1548.5296020507812,2158.65869140625,9033.690185546875,2387.8046875,9263.369018554688,2273.231689453125,9148.529602050781,-79.5764452415319,-2.1816639253486048
Nestor Macias RGB_2_0_7600_4000_11600.png,3517.032958984375,353.1511535644531,3791.028076171875,653.200927734375,0.3776823282241821,Nestor Macias RGB,2,0,7600,4000,11600,3654.030517578125,503.17604064941406,3517.032958984375,7953.151153564453,3791.028076171875,8253.200927734375,3654.030517578125,8103.176040649414,-79.57631728387632,-2.181564854271598
Nestor Macias RGB_2_0_7600_4000_11600.png,1791.902099609375,1443.1380615234375,2119.630859375,1748.616455078125,0.3775041699409485,Nestor Macias RGB,2,0,7600,4000,11600,1955.7664794921875,1595.8772583007812,1791.902099609375,9043.138061523438,2119.630859375,9348.616455078125,1955.7664794921875,9195.877258300781,-79.57647466080947,-2.181668412618244
Nestor Macias RGB_2_0_7600_4000_11600.png,2210.2275390625,297.0550842285156,2457.11181640625,546.03955078125,0.3761959075927734,Nestor Macias RGB,2,0,7600,4000,11600,2333.669677734375,421.5473175048828,2210.2275390625,7897.055084228516,2457.11181640625,8146.03955078125,2333.669677734375,8021.547317504883,-79.57643964078606,-2.1815571180894917
Nestor Macias RGB_2_0_7600_4000_11600.png,2052.92333984375,129.38795471191406,2273.63525390625,366.8397521972656,0.3728185892105102,Nestor Macias RGB,2,0,7600,4000,11600,2163.279296875,248.11385345458984,2052.92333984375,7729.387954711914,2273.63525390625,7966.839752197266,2163.279296875,7848.11385345459,-79.57645543074273,-2.1815406813156506
Nestor Macias RGB_2_0_7600_4000_11600.png,3212.4814453125,1725.2801513671875,3405.27734375,1923.037109375,0.3717109560966491,Nestor Macias RGB,2,0,7600,4000,11600,3308.87939453125,1824.1586303710938,3212.4814453125,9325.280151367188,3405.27734375,9523.037109375,3308.87939453125,9424.158630371094,-79.57634926878796,-2.181690047481535
