img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,1222.391357421875,3387.081298828125,1601.2646484375,3802.532958984375,0.6408060789108276,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,1411.8280029296875,3594.80712890625,1222.391357421875,7187.081298828125,1601.2646484375,7602.532958984375,1411.8280029296875,7394.80712890625,-79.5934923259979,-1.2017743424314047
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,2462.26904296875,3616.460205078125,2756.803955078125,3952.666015625,0.5309015512466431,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,2609.5364990234375,3784.5631103515625,2462.26904296875,7416.460205078125,2756.803955078125,7752.666015625,2609.5364990234375,7584.5631103515625,-79.59338120758002,-1.2017906962719416
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,3117.0146484375,1901.8092041015625,3405.922607421875,2188.614990234375,0.5281486511230469,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,3261.4686279296875,2045.2120971679688,3117.0146484375,5701.8092041015625,3405.922607421875,5988.614990234375,3261.4686279296875,5845.212097167969,-79.59332072402584,-1.2016407928597233
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,803.7802734375,3537.259765625,1208.3687744140625,3985.75341796875,0.5250332355499268,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,1006.0745239257812,3761.506591796875,803.7802734375,7337.259765625,1208.3687744140625,7785.75341796875,1006.0745239257812,7561.506591796875,-79.5935299701198,-1.2017887091797568
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,1947.8057861328125,2613.5390625,2447.000732421875,3101.412109375,0.5004497766494751,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,2197.4032592773438,2857.4755859375,1947.8057861328125,6413.5390625,2447.000732421875,6901.412109375,2197.4032592773438,6657.4755859375,-79.59341944358962,-1.2017107965954064
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,504.0132446289063,2624.26806640625,850.1404418945312,2984.623291015625,0.4750261902809143,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,677.0768432617188,2804.4456787109375,504.0132446289063,6424.26806640625,850.1404418945312,6784.623291015625,677.0768432617188,6604.4456787109375,-79.59356049315765,-1.2017062262907452
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,2001.34716796875,3548.990966796875,2410.136474609375,3985.338623046875,0.4723042249679565,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,2205.7418212890625,3767.164794921875,2001.34716796875,7348.990966796875,2410.136474609375,7785.338623046875,2205.7418212890625,7567.164794921875,-79.5934186699725,-1.201789196823682
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,188.08718872070312,2959.90087890625,514.5199584960938,3336.374755859375,0.4677046239376068,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,351.30357360839844,3148.1378173828125,188.08718872070312,6759.90087890625,514.5199584960938,7136.374755859375,351.30357360839844,6948.1378173828125,-79.59359071704804,-1.201735846892883
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,2431.3681640625,1442.750732421875,2616.9833984375,1638.2247314453125,0.4590449929237366,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,2524.17578125,1540.4877319335938,2431.3681640625,5242.750732421875,2616.9833984375,5438.2247314453125,2524.17578125,5340.487731933594,-79.59338912699276,-1.201597293931672
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,3267.105712890625,849.2546997070312,3519.035400390625,1112.3560791015625,0.4533223509788513,Carlos Vera Arteaga RGB,1,0,3800,4000,7800,3393.070556640625,980.8053894042969,3267.105712890625,4649.254699707031,3519.035400390625,4912.3560791015625,3393.070556640625,4780.805389404297,-79.5933085145457,-1.2015490585310726
